iter,param,Coef,modelName,fileName,nVariables,modelType,DV,SurveyLabel,qGroup
579,LocalAAVpath,0.05103642389759841,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
580,LocalAAVpath,0.06086287069952949,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
581,LocalAAVpath,0.08390740936290327,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
582,LocalAAVpath,0.1543855070296851,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
583,LocalAAVpath,0.05559088059581346,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
584,LocalAAVpath,0.06313785597089534,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
585,LocalAAVpath,-0.0426030752599567,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
586,LocalAAVpath,0.04250792142382555,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
587,LocalAAVpath,-0.01943709103641177,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
588,LocalAAVpath,-0.1199591285530556,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
589,LocalAAVpath,0.05960063606719106,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
590,LocalAAVpath,0.0298672021021978,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
591,LocalAAVpath,0.06460619171426088,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
592,LocalAAVpath,-0.276833896209772,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
593,LocalAAVpath,-0.07045922630430132,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
594,LocalAAVpath,-0.15085223150733337,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
595,LocalAAVpath,-0.07798091889524855,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
596,LocalAAVpath,0.03396391666051144,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
597,LocalAAVpath,-0.20687789493224093,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
598,LocalAAVpath,-0.06321645906944735,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
599,LocalAAVpath,-0.02197722489979108,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
600,LocalAAVpath,-0.01473616117368063,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
601,LocalAAVpath,-0.126648969538956,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
602,LocalAAVpath,-0.17773925952240832,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
603,LocalAAVpath,0.1735894845131746,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
604,LocalAAVpath,-0.05651789496247945,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
605,LocalAAVpath,0.04570894169911972,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
606,LocalAAVpath,0.04774428467101489,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
607,LocalAAVpath,0.14412478564850326,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
608,LocalAAVpath,-0.0318815738383871,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
609,LocalAAVpath,-0.28196748353049417,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
610,LocalAAVpath,-0.14455394696406962,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
611,LocalAAVpath,0.09312304206380326,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
612,LocalAAVpath,-0.36919809101331974,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
613,LocalAAVpath,0.12404133753062756,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
614,LocalAAVpath,0.04728606380832269,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
615,LocalAAVpath,-0.0730694066543785,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
616,LocalAAVpath,0.02571136491373602,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
617,LocalAAVpath,-0.1365592292331973,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
618,LocalAAVpath,0.04223823703417235,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
619,LocalAAVpath,-0.05127717149431491,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
620,LocalAAVpath,-0.1731693637389464,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
621,LocalAAVpath,-0.3776179421960019,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
622,LocalAAVpath,0.426105199177508,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
623,LocalAAVpath,0.07504680359832623,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
624,LocalAAVpath,-0.01554945314960674,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
625,LocalAAVpath,0.13282356850389557,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
626,LocalAAVpath,0.06400149783315277,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
627,LocalAAVpath,-0.07643707161112968,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
628,LocalAAVpath,-0.13408583421076609,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
629,LocalAAVpath,-0.2866626336190405,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
630,LocalAAVpath,-0.23499429607168684,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
631,LocalAAVpath,-0.2660534559984192,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
632,LocalAAVpath,-0.09170014592297406,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
633,LocalAAVpath,0.02251980658160655,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
634,LocalAAVpath,0.09781903580026706,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
635,LocalAAVpath,-0.15432714691842742,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
636,LocalAAVpath,0.4881132886014325,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
637,LocalAAVpath,-0.04244219928824281,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
638,LocalAAVpath,0.12099617425988832,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
639,LocalAAVpath,0.10833910771740209,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
640,LocalAAVpath,0.07488339894291171,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
641,LocalAAVpath,-0.06507627371105958,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
642,LocalAAVpath,-0.08255608959091063,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
643,LocalAAVpath,4.301079166298544e-4,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
644,LocalAAVpath,-0.06913376052275771,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
645,LocalAAVpath,0.1310565414358644,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
646,LocalAAVpath,0.2236759135610986,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
647,LocalAAVpath,0.13583597158678537,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
648,LocalAAVpath,0.01916828880662251,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
649,LocalAAVpath,-0.01610136098743671,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
650,LocalAAVpath,-0.03366698734408648,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
651,LocalAAVpath,0.04477869334109757,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
652,LocalAAVpath,-0.0377842387568847,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
653,LocalAAVpath,0.3159359361586565,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
654,LocalAAVpath,0.3268438000794421,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
655,LocalAAVpath,0.14430178370797814,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
656,LocalAAVpath,0.19957816775114107,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
657,LocalAAVpath,0.23020430817616735,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
658,LocalAAVpath,0.3328944591639059,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
659,LocalAAVpath,0.02361373030123583,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
660,LocalAAVpath,0.23163155170366528,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
661,LocalAAVpath,0.07765041243531275,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
662,LocalAAVpath,0.15202989237449374,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
663,LocalAAVpath,-0.00908254037600042,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
664,LocalAAVpath,0.10602557661853358,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
665,LocalAAVpath,0.31673416217168016,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
666,LocalAAVpath,0.2731976437473394,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
667,LocalAAVpath,0.1588554497549858,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
668,LocalAAVpath,-0.15839821236801974,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
669,LocalAAVpath,0.09407070650351368,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
670,LocalAAVpath,0.09865641775274336,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
671,LocalAAVpath,-0.03160528835318778,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
672,LocalAAVpath,0.10957546611021148,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
673,LocalAAVpath,0.02398746299932831,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
674,LocalAAVpath,0.04563643029168754,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
675,LocalAAVpath,-0.01011358632158809,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
676,LocalAAVpath,0.04207116104307051,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
677,LocalAAVpath,6.189459492523912e-5,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
678,LocalAAVpath,0.04919620477605652,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
679,LocalAAVpath,-0.01975527805253933,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
680,LocalAAVpath,-0.10272102804656964,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
681,LocalAAVpath,-0.00766988119699752,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
682,LocalAAVpath,0.1110459537502657,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
683,LocalAAVpath,0.12850374072582074,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
684,LocalAAVpath,-0.03201402456846022,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
685,LocalAAVpath,0.17151765958810364,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
686,LocalAAVpath,-0.09942900654347904,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
687,LocalAAVpath,0.24780583545641932,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
688,LocalAAVpath,-0.28330496262565913,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
689,LocalAAVpath,-0.24282643530524944,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
690,LocalAAVpath,-0.13730461323779755,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
691,LocalAAVpath,-0.17301307599072965,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
692,LocalAAVpath,-0.2721394494180193,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
693,LocalAAVpath,-0.11758454234129544,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
694,LocalAAVpath,0.15053117338721303,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
695,LocalAAVpath,-0.26751327944483083,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
696,LocalAAVpath,-0.34092039743738817,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
697,LocalAAVpath,0.08856172210865904,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
698,LocalAAVpath,0.14804663355292474,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
699,LocalAAVpath,-0.34963074460747956,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
700,LocalAAVpath,-0.16455822432172476,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
701,LocalAAVpath,0.1260622791636994,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
702,LocalAAVpath,-0.01740520847042214,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
703,LocalAAVpath,0.10169662420497334,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
704,LocalAAVpath,-0.18137809368427937,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
705,LocalAAVpath,-0.00607869711094258,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
706,LocalAAVpath,0.1378223797147462,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
707,LocalAAVpath,-0.05242864177006183,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
708,LocalAAVpath,-0.02273942903762108,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
709,LocalAAVpath,-0.09970955236748122,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
710,LocalAAVpath,-0.33984868939467106,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
711,LocalAAVpath,-0.3431352502479797,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
712,LocalAAVpath,0.1801200670478305,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
713,LocalAAVpath,-0.0052477160815047,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
714,LocalAAVpath,-0.1078990850080092,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
715,LocalAAVpath,-0.01380576524835815,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
716,LocalAAVpath,-0.04899040806983924,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
717,LocalAAVpath,0.1066233115495789,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
718,LocalAAVpath,0.147379312427678,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
719,LocalAAVpath,-0.08591583363669922,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
720,LocalAAVpath,0.010160713368415,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
721,LocalAAVpath,-0.26237446176152346,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
722,LocalAAVpath,-0.25244332748417275,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
723,LocalAAVpath,-0.12250754969195456,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
724,LocalAAVpath,-0.3345856274688978,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
725,LocalAAVpath,-0.2984639034519172,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
726,LocalAAVpath,-0.5383793211777325,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
727,LocalAAVpath,-0.5324887177659701,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
728,LocalAAVpath,0.03071574375680327,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Local AAV pathway,Timely access to services
